VEHIDCODE,ACTUAL_LENGTH,AIR_COEFFICIENT,AIR_DRAG_COEFFICIENT,BITMASK_VEHICLE_INFO,CARGODEF,CARGO_AGE_PERIOD,DUAL_HEADED,ENGINE_CLASS,HEAD_CAPACITY,INTRODUCTION_YEAR,ITEM,LENGTH,LOADINGSPEED,MICS_FLAGS,MISC_FLAGS,MODEL_LIFE,NAME,PASSENGER,POWER,POWER_PER_WAGON,REFIT_COST,RELIABILITY_DECAY,RETIRE_EARLY,RUNNING_COST_BASE,SPEED,SPRITE_ID,TE_COEFFICIENT,TRACK_TYPE,VEHICLE_LIFE,VEHICLE_REGION,VISUAL_FLAG,WAGON_CAPACITY,WAGON_LENGTH,WEIGHT
singlemtro_USA_Chicago_L_Northwest_Elevated_1907_Stock,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,130,1907,item_singlemtro_USA_Chicago_L_Northwest_Elevated_1907_Stock,8,LOADINGSPEEDDEF_METRO,,bitmask(TRAIN_FLAG_2CC),45,string(str_singlemtro_USA_Chicago_L_Northwest_Elevated_1907_Stock),1,250,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,70,DEFAULT_SPRITE_ID,0.1,CURRENT_TRACK_TYPE,60,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,50
mglv_wagon_powered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,2000,item_mglv_wagon_powered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mglv_wagon_powered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mglv_wagon_unpowered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,2000,item_mglv_wagon_unpowered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mglv_wagon_unpowered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,25,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mtro_wagon_powered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1900,item_mtro_wagon_powered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mtro_wagon_powered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mtro_wagon_unpowered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS_ONLY,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1900,item_mtro_wagon_unpowered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mtro_wagon_unpowered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mu_cargo_wagon_powered,8,,0,DEFAULT_BITMASK,CARGODEF_CONTAINER,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1992,item_mu_cargo_wagon_powered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mu_cargo_wagon_powered),0,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mu_cargo_wagon_unpowered,8,,0,DEFAULT_BITMASK,CARGODEF_CONTAINER,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1992,item_mu_cargo_wagon_unpowered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mu_cargo_wagon_unpowered),0,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mu_wagon_powered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1908,item_mu_wagon_powered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mu_wagon_powered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
mu_wagon_unpowered,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,1,1908,item_mu_wagon_unpowered,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),VEHICLE_NEVER_EXPIRES,string(str_mu_wagon_unpowered),1,0,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,0,DEFAULT_SPRITE_ID,0.3,CURRENT_TRACK_TYPE,60,"REGION(ALLREGION,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,0
steam_Albania_HSH_01,5,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1951,item_steam_Albania_HSH_01,5,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Albania_HSH_01),1,1060,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.14,CURRENT_TRACK_TYPE,40,"REGION(SOUTHERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, 0, DISABLE_WAGON_POWER)",,,78
steam_Angola_South_West_African_2_8_0,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1911,item_steam_Angola_South_West_African_2_8_0,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Angola_South_West_African_2_8_0),1,640,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,60,DEFAULT_SPRITE_ID,0.09,CURRENT_TRACK_TYPE,40,"REGION(AFRICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,67
steam_Argentina_FCCA_PS11,10,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1930,item_steam_Argentina_FCCA_PS11,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Argentina_FCCA_PS11),1,1500,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,160,DEFAULT_SPRITE_ID,0.08,CURRENT_TRACK_TYPE,40,"REGION(SOUTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,203
steam_Argentina_FCGR_315,4,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1871,item_steam_Argentina_FCGR_315,4,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Argentina_FCGR_315),1,145,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,45,DEFAULT_SPRITE_ID,0.04,CURRENT_TRACK_TYPE,40,"REGION(SOUTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, 0, DISABLE_WAGON_POWER)",,,48
steam_Argentina_FCNEA_11B_2_8_0,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1920,item_steam_Argentina_FCNEA_11B_2_8_0,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Argentina_FCNEA_11B_2_8_0),1,930,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,64,DEFAULT_SPRITE_ID,0.11,CURRENT_TRACK_TYPE,40,"REGION(SOUTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,97
steam_Australia_NSWGR_AD60,12,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1952,item_steam_Australia_NSWGR_AD60,4,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_NSWGR_AD60),1,2980,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,95,DEFAULT_SPRITE_ID,0.11,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,255
steam_Australia_NSWGR_C35,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1914,item_steam_Australia_NSWGR_C35,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_NSWGR_C35),1,1150,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.1,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,126
steam_Australia_NSWGR_D57,10,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1929,item_steam_Australia_NSWGR_D57,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_NSWGR_D57),1,1950,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.12,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,231
steam_Australia_NSWGR_Z25_Class,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1881,item_steam_Australia_NSWGR_Z25_Class,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_NSWGR_Z25_Class),1,650,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.23,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,43
steam_Australia_Sidney_Railway_Locomotive_No1,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1855,item_steam_Australia_Sidney_Railway_Locomotive_No1,5,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_Sidney_Railway_Locomotive_No1),1,119,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,25,DEFAULT_SPRITE_ID,0.1,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,38
steam_Australia_South_Australian_Railways_520,10,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1943,item_steam_Australia_South_Australian_Railways_520,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_South_Australian_Railways_520),1,2600,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,126,DEFAULT_SPRITE_ID,0.07,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,204
steam_Australia_Victorian_Railways_R_Class,10,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1951,item_steam_Australia_Victorian_Railways_R_Class,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Australia_Victorian_Railways_R_Class),1,2300,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,120,DEFAULT_SPRITE_ID,0.07,CURRENT_TRACK_TYPE,40,"REGION(OCEANIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,190
steam_Austria_KkStB_299,7,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1904,item_steam_Austria_KkStB_299,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Austria_KkStB_299),1,820,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.14,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, 0, DISABLE_WAGON_POWER)",,,67
steam_Austria_KKStB_310,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1911,item_steam_Austria_KKStB_310,7,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Austria_KKStB_310),1,1885,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,100,DEFAULT_SPRITE_ID,0.17,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,138
steam_Austria_KkStB_99,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1897,item_steam_Austria_KkStB_99,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Austria_KkStB_99),1,575,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,50,DEFAULT_SPRITE_ID,0.23,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, -3, DISABLE_WAGON_POWER)",,,52
steam_Belgium_Le_Belge,7,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1835,item_steam_Belgium_Le_Belge,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Belgium_Le_Belge),1,50,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,35,DEFAULT_SPRITE_ID,0.09,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, -3, DISABLE_WAGON_POWER)",,,16
steam_Belgium_NMBS_SNCB_Type_29,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1945,item_steam_Belgium_NMBS_SNCB_Type_29,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Belgium_NMBS_SNCB_Type_29),1,2000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,96,DEFAULT_SPRITE_ID,0.15,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,127
steam_Belgium_NMBS_Type_7,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1921,item_steam_Belgium_NMBS_Type_7,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Belgium_NMBS_Type_7),1,2000,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,110,DEFAULT_SPRITE_ID,0.12,CURRENT_TRACK_TYPE,40,"REGION(WESTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,133
steam_Canada_Canadian_Pacific_374,8,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1886,item_steam_Canada_Canadian_Pacific_374,6,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Canada_Canadian_Pacific_374),1,670,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,104,DEFAULT_SPRITE_ID,0.13,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,52
steam_Canada_CN_U_1_Class,12,,0,DEFAULT_BITMASK,CARGODEF_PASSENGERS,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1923,item_steam_Canada_CN_U_1_Class,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Canada_CN_U_1_Class),1,2250,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,130,DEFAULT_SPRITE_ID,0.08,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,273
steam_Canada_CPR_Royal_Hudson,12,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1937,item_steam_Canada_CPR_Royal_Hudson,8,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Canada_CPR_Royal_Hudson),1,4500,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,144,DEFAULT_SPRITE_ID,0.06,CURRENT_TRACK_TYPE,40,"REGION(NORTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,294
steam_Chile_FCAB_4_8_2,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1954,item_steam_Chile_FCAB_4_8_2,7,LOADINGSPEEDDEF_NONE,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Chile_FCAB_4_8_2),1,1457,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,85,DEFAULT_SPRITE_ID,0.1,CURRENT_TRACK_TYPE,40,"REGION(SOUTHAMERICA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,146
steam_China_China_Railways_H,6,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1895,item_steam_China_China_Railways_H,5,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_China_China_Railways_H),1,720,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,50,DEFAULT_SPRITE_ID,0.16,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,58
steam_China_Railways_QJ,12,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1956,item_steam_China_Railways_QJ,8,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_China_Railways_QJ),1,3580,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,80,DEFAULT_SPRITE_ID,0.21,CURRENT_TRACK_TYPE,40,"REGION(ASIA,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_STEAM, 0, DISABLE_WAGON_POWER)",,,133
steam_Croatia_HZ_11,8,,0,DEFAULT_BITMASK,CARGODEF_NONE,DEFAULT_CARGO_AGE_PERIOD,0,CURRENT_ENGINE_CLASS,0,1924,item_steam_Croatia_HZ_11,7,LOADINGSPEEDDEF_COMMUTER,,bitmask(TRAIN_FLAG_2CC),45,string(str_steam_Croatia_HZ_11),1,1160,DEFAULT_POWER_PER_WAGON,DEFAULT_REFIT_COST,DEFAULT_RELIABILITY_DECAY,DEFAULT_RETIRE_EARLY,CURRENT_RUNNING_COST_BASE,90,DEFAULT_SPRITE_ID,0.13,CURRENT_TRACK_TYPE,40,"REGION(EASTERNEUROPE,NOREGION,NOCONCEPT)","visual_effect_and_powered(VISUAL_EFFECT_DISABLE, 0, DISABLE_WAGON_POWER)",,,137
