VEHIDCODE,FILENAMES_EXPECTED,SAVE_TO,VEHID_ID_CATEGORY,VEHID_ID,ENGLISH,WEB,IS_POWERED_UNPOWERED_SUNDRY,IS_WAGON_OR_COACH,TRACK_TYPES,PROPERTIES,FLAGS,GRAPHICS_PROPERTIES,ITEM,NAME,INTRODUCTION_YEAR,DUAL_HEADED,COUNTRY,COUNTRY_CODE,ENGINE_CLASS,CARGODEF,HEAD_CAPACITY,LENGTH,LOADINGSPEED,LOADINGSPEED_VALUE,MODEL_LIFE,PASSENGER,WEIGHT,POWER,SPEED,TE_STARTING_KN,TE_COEFFICIENT_CALC,TE_COEFFICIENT_MANUAL,TE_COEFFICIENT,VEHICLE_LIFE,WAGON_CAPACITY,WAGON_LENGTH,PURCHASE_CARGO_CAPACITY,REGION1,REGION2,REGION3,PURCHASECOST_VALUE,RUNNINGCOST_VALUE,COST_CAT,ROLE,IS_TURBINE,MISC_FLAGS_TRAIN_FLAG_2CC,MISC_FLAGS_TRAIN_FLAG_MU,MISC_FLAGS_TRAIN_FLAG_AUTOREFIT,VISUAL_EFFECT_1,VISUAL_EFFECT_2,VISUAL_EFFECT_3,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_STANDARD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_25KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_15KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3KV,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_1500V,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_3RD,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_4TH,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_NARROW_GAUGE_RAILTYPE_NONE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_OHLE,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_25KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_15KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3KV,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_1500V,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_3RD,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_4TH,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_DUAL,TRACK_TYPE_BROAD_GAUGE_RAILTYPE_NONE,TRACK_TYPE_MONO,TRACK_TYPE_MGLV,TRACK_TYPE_MTRO,CHECK_ANY_TT,PANTOGRAPH_POSITION,TEMPLATE_ID,TEMPLATE_AMENDMENT_CODE
rbe_Switzerland_TPC_BVB_Be_2_2,Switzerland_TPC_BVB_Be_2_2,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3006,TPC BVB Be 2/2,,False,False,True,True,True,True,item_rbe_Switzerland_TPC_BVB_Be_2_2,str_rbe_Switzerland_TPC_BVB_Be_2_2,1907,0,Switzerland,CH,ELECTRIC,PASSENGERS,20,4,COMMUTER,40,45,1,15.0,320,25,45.0,0.3058103975535168,0.33,0.306,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Switzerland_MVR_Beh_2_4,Switzerland_MVR_Beh_2_4,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3016,MVR Beh 2/4,http://www.railfaneurope.net/list/switzerland_mvr.html,False,False,True,True,True,True,item_rbe_Switzerland_MVR_Beh_2_4,str_rbe_Switzerland_MVR_Beh_2_4,1998,0,Switzerland,CH,ELECTRIC,PASSENGERS,52,8,COMMUTER,40,45,1,32.0,574,50,110.0,0.350407747196738,0.27,0.35,15,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Spain_Ferrocarril_de_Soller_1_3,Spain_Ferrocarril_de_Soller_1_3,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3007,Ferrocarril de Soller 1-3,https://es.wikipedia.org/wiki/Ferrocarril_de_S%C3%B3ller,False,False,True,True,True,True,item_rbe_Spain_Ferrocarril_de_Soller_1_3,str_rbe_Spain_Ferrocarril_de_Soller_1_3,1929,0,Spain,ES,ELECTRIC,PASSENGERS,36,6,COMMUTER,40,45,1,33.0,350,45,52.0,0.16062768356346338,0.05,0.161,15,0,0,0,SOUTHERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,TPL_01,B
rbe_Japan_Choshi_DeHa_1000,Japan_Choshi_DeHa_1000,src\Railbus\Railbus_electric,ID_RANGE_RBE ,3011,Choshi DeHa 1000,https://en.wikipedia.org/wiki/Choshi_Electric_Railway_1000_series,False,False,True,True,True,True,item_rbe_Japan_Choshi_DeHa_1000,str_rbe_Japan_Choshi_DeHa_1000,1960,0,Japan,JP,ELECTRIC,PASSENGERS,34,7,COMMUTER,40,45,1,31.0,402,40,54.0,0.17756732761171942,0.18,0.178,15,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICRAILBUS_VALUE,RUNNINGCOST_ELECTRICRAILBUS_VALUE,ELECTRICRAILBUS,Commuter / Urban,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,TPL_01,B
steam_Switzerland_RhB_G_3_4,Switzerland_RhB_G_3_4,src\Steam,ID_RANGE_STEAM,4049,RhB G 3/4,https://en.wikipedia.org/wiki/Landquart-Davos_G_3/4,False,False,True,True,True,True,item_steam_Switzerland_RhB_G_3_4,str_steam_Switzerland_RhB_G_3_4,1889,0,Switzerland,CH,STEAM,PASSENGERS,0,6,NONE,0,45,1,30.0,247,45,38.0,0.1291199456337071,0.19,0.129,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,C
steam_Japan_JNR_Class_E10,Japan_JNR_Class_E10,src\Steam,ID_RANGE_STEAM,4067,JNR E10,https://en.wikipedia.org/wiki/JNR_Class_E10,False,False,True,True,True,True,item_steam_Japan_JNR_Class_E10,str_steam_Japan_JNR_Class_E10,1948,0,Japan,JP,STEAM,PASSENGERS,0,7,NONE,0,45,1,102.0,1340,65,213.0,0.21286802182646758,0.21,0.213,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,General Purpose,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,C
steam_Japan_JNR_7100,Japan_JNR_7100,src\Steam,ID_RANGE_STEAM,4075,JNR 7100,https://en.wikipedia.org/wiki/JGR_Class_7100,False,False,True,True,True,True,item_steam_Japan_JNR_7100,str_steam_Japan_JNR_7100,1880,0,Japan,JP,STEAM,NONE,0,5,COMMUTER,40,45,1,31.0,200,36,22.0,0.07234224458255237,0.07,0.072,40,0,3,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_Japan_JNR_860,Japan_JNR_860,src\Steam,ID_RANGE_STEAM,4077,JNR 860,https://en.wikipedia.org/wiki/JGR_Class_860,False,False,True,True,True,True,item_steam_Japan_JNR_860,str_steam_Japan_JNR_860,1893,0,Japan,JP,STEAM,NONE,0,5,COMMUTER,40,45,1,32.0,186,48,48.0,0.1529051987767584,0.15,0.153,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Shunter (Freight),False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,E
steam_Japan_JNR_9600,Japan_JNR_9600,src\Steam,ID_RANGE_STEAM,4086,JNR 9600,https://en.wikipedia.org/wiki/JNR_Class_9600,False,False,True,True,True,True,item_steam_Japan_JNR_9600,str_steam_Japan_JNR_9600,1913,0,Japan,JP,STEAM,NONE,0,7,COMMUTER,40,45,1,95.0,870,65,139.0,0.14914963249101346,0.15,0.149,40,0,4,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,Light Freight,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
steam_Japan_JNR_D50,Japan_JNR_D50,src\Steam,ID_RANGE_STEAM,4111,JNR D50,https://en.wikipedia.org/wiki/JNR_Class_D50,False,False,True,True,True,True,item_steam_Japan_JNR_D50,str_steam_Japan_JNR_D50,1923,0,Japan,JP,STEAM,NONE,0,6,NONE,0,45,1,122.0,1280,70,166.0,0.13870089069367153,0.16,0.139,40,0,4,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_STEAMENGINE_VALUE,RUNNINGCOST_STEAMENGINE_VALUE,STEAMENGINE,General Purpose,False,True,,,STEAM,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_03,A
diesel_Japan_JNR_DF50,Japan_JNR_DF50,src\Diesel,ID_RANGE_DIESEL,5082,JNR DF50,https://en.wikipedia.org/wiki/JNR_Class_DF50,False,False,True,True,True,True,item_diesel_Japan_JNR_DF50,str_diesel_Japan_JNR_DF50,1957,0,Japan,JP,DIESEL,NONE,0,7,NONE,0,45,1,85.0,1060,90,123.0,0.14750854470228458,0.29,0.148,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_DIESELENGINE_VALUE,RUNNINGCOST_DIESELENGINE_VALUE,DIESELENGINE,General Purpose,False,True,,,DIESEL,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,TPL_01,A
electric_Switzerland_RhB_DE_2_2,Switzerland_RhB_DE_2_2,src\Electric,ID_RANGE_ELECTRIC,6000,RhB De 2/2,https://de.wikipedia.org/wiki/BB_Fe_2/2,False,False,True,True,True,True,item_electric_Switzerland_RhB_DE_2_2,str_electric_Switzerland_RhB_DE_2_2,1909,0,Switzerland,CH,ELECTRIC,NONE,0,5,NONE,0,45,1,16.0,200,45,24.5,0.1560907237512742,0.3,0.156,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Shunter (Freight),False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Japan_JNR_EH10,Japan_JNR_EH10,src\Electric,ID_RANGE_ELECTRIC,6081,JNR EH10,https://en.wikipedia.org/wiki/JNR_Class_EH10,False,False,True,True,True,True,item_electric_Japan_JNR_EH10,str_electric_Japan_JNR_EH10,1954,0,Japan,JP,ELECTRIC,NONE,0,7,NONE,0,45,1,116.0,3390,110,238.0,0.20914619143027874,0.16,0.209,40,0,7,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,ENDS,TPL_03,D
electric_Japan_JNR_EF64,Japan_JNR_EF64,src\Electric,ID_RANGE_ELECTRIC,6029,JNR EF64,https://en.wikipedia.org/wiki/JNR_Class_EF64,False,False,True,True,True,True,item_electric_Japan_JNR_EF64,str_electric_Japan_JNR_EF64,1964,0,Japan,JP,ELECTRIC,NONE,0,8,NONE,0,45,1,96.0,3420,100,196.0,0.20812096500169894,0.3,0.208,40,0,0,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_New_Zealand_NZR_EO_Class,New_Zealand_NZR_EO_Class,src\Electric,ID_RANGE_ELECTRIC,6073,NZR EO,https://en.wikipedia.org/wiki/NZR_EO_class_(1923),False,False,True,True,True,True,item_electric_New_Zealand_NZR_EO_Class,str_electric_New_Zealand_NZR_EO_Class,1923,0,New Zealand,NZ,ELECTRIC,NONE,0,7,NONE,0,45,1,50.0,680,64,63.0,0.12844036697247707,0.13,0.128,40,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Australia_NSWGR_71,Australia_NSWGR_71,src\Electric,ID_RANGE_ELECTRIC,6079,NSWGR 71,https://en.wikipedia.org/wiki/Victorian_Railways_W_class#New_South_Wales_71_class_locomotive,False,False,True,True,True,True,item_electric_Australia_NSWGR_71,str_electric_Australia_NSWGR_71,1952,0,Australia,AU,ELECTRIC,NONE,0,7,NONE,0,45,1,110.0,2700,113,267.0,0.2474284125660272,0.11,0.247,40,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_4E,South_Africa_SAR_4E,src\Electric,ID_RANGE_ELECTRIC,6080,SAR 4E ,https://en.wikipedia.org/wiki/South_African_Class_4E,False,False,True,True,True,True,item_electric_South_Africa_SAR_4E,str_electric_South_Africa_SAR_4E,1952,0,South Africa,ZA,ELECTRIC,NONE,0,8,NONE,0,45,1,155.0,2520,97,322.0,0.2117654795961987,0.09,0.212,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_5E1,South_Africa_SAR_5E1,src\Electric,ID_RANGE_ELECTRIC,6088,SAR 5E1,"https://en.wikipedia.org/wiki/South_African_Class_5E1,_Series_1",False,False,True,True,True,True,item_electric_South_Africa_SAR_5E1,str_electric_South_Africa_SAR_5E1,1965,0,South Africa,ZA,ELECTRIC,NONE,0,7,NONE,0,45,1,86.0,1953,97,250.0,0.2963279046061209,0.15,0.296,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_6E,South_Africa_SAR_6E,src\Electric,ID_RANGE_ELECTRIC,6033,SAR 6E,https://en.wikipedia.org/wiki/South_African_Class_6E,False,False,True,True,True,True,item_electric_South_Africa_SAR_6E,str_electric_South_Africa_SAR_6E,1970,0,South Africa,ZA,ELECTRIC,NONE,0,8,NONE,0,45,1,89.0,3020,113,311.0,0.3562061184986656,0.22,0.356,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_RhB_Ge_4_4_I,Switzerland_RhB_Ge_4_4_I,src\Electric,ID_RANGE_ELECTRIC,6078,RhB Ge 4/4 I,https://de.wikipedia.org/wiki/RhB_Ge_4/4_I,False,False,True,True,True,True,item_electric_Switzerland_RhB_Ge_4_4_I,str_electric_Switzerland_RhB_Ge_4_4_I,1947,0,Switzerland,CH,ELECTRIC,NONE,0,8,NONE,0,45,1,47.0,1590,80,135.0,0.29279718914698416,0.3,0.293,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_Switzerland_RhB_Ge_6_6_Krokodil,Switzerland_RhB_Ge_6_6_Krokodil,src\Electric,ID_RANGE_ELECTRIC,6070,RhB Ge 6/6 'Krokodil',https://de.wikipedia.org/wiki/RhB_Ge_6/6_I,False,False,True,True,True,True,item_electric_Switzerland_RhB_Ge_6_6_Krokodil,str_electric_Switzerland_RhB_Ge_6_6_Krokodil,1921,0,Switzerland,CH,ELECTRIC,NONE,0,8,NONE,0,45,1,66.0,1260,55,131.0,0.2023291014116702,0.26,0.202,40,0,0,0,WESTERN_EUROPE,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,ENDS,TPL_03,B
electric_Brasil_MRS_He_4_4,Brasil_MRS_He_4_4,src\Electric,ID_RANGE_ELECTRIC,6133,"MRS ""He 4/4"" (900 Series)",,False,False,True,True,True,True,item_electric_Brasil_MRS_He_4_4,str_electric_Brasil_MRS_He_4_4,2012,0,Brazil,BR,ELECTRIC,NONE,0,7,COMMUTER,40,45,1,121.0,6710,60,760.0,0.640264193224994,0.63,0.64,40,0,0,0,SOUTH_AMERICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Light Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_7E,South_Africa_SAR_7E,src\Electric,ID_RANGE_ELECTRIC,6128,SAR 7E,https://en.wikipedia.org/wiki/South_African_Class_7E,False,False,True,True,True,True,item_electric_South_Africa_SAR_7E,str_electric_South_Africa_SAR_7E,1978,0,South Africa,ZA,ELECTRIC,NONE,0,7,COMMUTER,40,45,1,124.0,4000,100,450.0,0.3699319325244155,0.25,0.37,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Light Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_South_Africa_SAR_11E,South_Africa_SAR_11E,src\Electric,ID_RANGE_ELECTRIC,6130,SAR 11E,https://en.wikipedia.org/wiki/South_African_Class_11E,False,False,True,True,True,True,item_electric_South_Africa_SAR_11E,str_electric_South_Africa_SAR_11E,1985,0,South Africa,ZA,ELECTRIC,NONE,0,8,COMMUTER,40,45,1,172.0,5200,90,580.0,0.34374036934310026,0.23,0.344,40,0,0,0,AFRICA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,Heavy Freight,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
electric_New_Zealand_TranzRail_EF,New_Zealand_TranzRail_EF,src\Electric,ID_RANGE_ELECTRIC,6113,TranzRail EF,https://en.wikipedia.org/wiki/New_Zealand_EF_class_locomotive,False,False,True,True,True,True,item_electric_New_Zealand_TranzRail_EF,str_electric_New_Zealand_TranzRail_EF,1986,0,New Zealand,NZ,ELECTRIC,NONE,0,8,NONE,0,45,1,107.0,4000,105,360.0,0.3429649318357198,0.21,0.343,40,0,0,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_ELECTRICENGINE_VALUE,RUNNINGCOST_ELECTRICENGINE_VALUE,ELECTRICENGINE,General Purpose,False,True,,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_01,A
emu_Japan_Odakyu_3100_Series_Romance,Japan_Odakyu_3100_Series_Romance,src\EMU,ID_RANGE_EMU,8010,Odakyu 3100 Series 'Romance',https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E6%80%A53100%E5%BD%A2%E9%9B%BB%E8%BB%8A#%E7%B7%A8%E6%88%90%E8%A1%A8,False,False,True,True,True,True,item_emu_Japan_Odakyu_3100_Series_Romance,str_emu_Japan_Odakyu_3100_Series_Romance,1962,1,Japan,JP,ELECTRIC,PASSENGERS,48,8,COMMUTER,40,45,1,28.4,1072,110,35.0,0.1256263370231583,0.27,0.126,25,42,8,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_EMU_VALUE,RUNNINGCOST_EMU_VALUE,EMU,Commuter / Urban,False,True,1.0,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,MIDDLE,TPL_02,D
emu_Japan_Odakyu_10000_Series_Romance,Japan_Odakyu_10000_Series_Romance,src\EMU,ID_RANGE_EMU,8021,Odakyu 10000 Series 'Romance',https://ja.wikipedia.org/wiki/%E5%B0%8F%E7%94%B0%E6%80%A510000%E5%BD%A2%E9%9B%BB%E8%BB%8A,False,False,True,True,True,True,item_emu_Japan_Odakyu_10000_Series_Romance,str_emu_Japan_Odakyu_10000_Series_Romance,1986,1,Japan,JP,ELECTRIC,PASSENGERS,46,8,COMMUTER,40,45,1,32.7,1550,110,42.0,0.130927998952576,0.22,0.131,25,44,8,0,ASIA,NO_REGION,NO_CONCEPT,PURCHASECOST_EMU_VALUE,RUNNINGCOST_EMU_VALUE,EMU,Commuter / Urban,False,True,1.0,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,MIDDLE,TPL_02,D
emu_Australia_Sydney_Trains_S_Set,Australia_Sydney_Trains_S_Set,src\EMU,ID_RANGE_EMU,8015,Sydney Trains S-set,https://en.wikipedia.org/wiki/New_South_Wales_S_set,False,False,True,True,True,True,item_emu_Australia_Sydney_Trains_S_Set,str_emu_Australia_Sydney_Trains_S_Set,1972,1,Australia,AU,ELECTRIC,PASSENGERS,112,8,COMMUTER,40,45,1,47.0,1600,115,110.0,0.2385754874530982,0.31,0.239,25,130,8,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_EMU_VALUE,RUNNINGCOST_EMU_VALUE,EMU,Commuter / Urban,False,True,1.0,,ELECTRIC,-3,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_02,A
emu_Australia_Sydney_Trains_OSCars,Australia_Sydney_Trains_OSCars,src\EMU,ID_RANGE_EMU,8040,Sydney Trains OSCars,https://en.wikipedia.org/wiki/New_South_Wales_H_set,False,False,True,True,True,True,item_emu_Australia_Sydney_Trains_OSCars,str_emu_Australia_Sydney_Trains_OSCars,2007,1,Australia,AU,ELECTRIC,PASSENGERS,120,8,COMMUTER,40,VEHICLE_NEVER_EXPIRES,1,57.0,2144,130,110.0,0.19672013877711605,0.41,0.197,25,120,8,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_EMU_VALUE,RUNNINGCOST_EMU_VALUE,EMU,Commuter / Urban,False,True,1.0,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,ENDS,TPL_02,A
emu_Australia_Victorian_Railways_Swing_Door,Australia_Victorian_Railways_Swing_Door,src\EMU,ID_RANGE_EMU,8046,Victorian Railways 'Swing Door',https://en.wikipedia.org/wiki/Swing_Door_(train),False,False,True,True,True,True,item_emu_Australia_Victorian_Railways_Swing_Door,str_emu_Australia_Victorian_Railways_Swing_Door,1917,1,Australia,AU,ELECTRIC,PASSENGERS,48,8,COMMUTER,40,45,1,47.0,563,83,55.0,0.1192877437265491,0.16,0.119,25,75,8,0,OCEANIA,NO_REGION,NO_CONCEPT,PURCHASECOST_EMU_VALUE,RUNNINGCOST_EMU_VALUE,EMU,Commuter / Urban,False,True,1.0,,ELECTRIC,0,DISABLE_WAGON_POWER,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,ENDS,TPL_02,A
